valve_no,taxon,no_of_species,no_of_p,no_of_fp,no_of_b,p_pc,fp_pc,b_pc,efficiency,no_of_p_oc,no_of_p_brev,no_of_s_con,no_of_s_pin,no_of_a_ped,no_of_s_rot,p_oc_pc,p_brev_pc,s_con_pc,s_pin_pc,a_ped_pc,s_rot_pc
454.5,Staurosirella pinnata,32,293,110,51.5,64.46644664466447,24.202420242024203,11.331133113311331,0.9295929592959296,257,48,31,32,1,3,56.54565456545655,10.561056105610561,6.820682068206821,7.04070407040704,0.22002200220022,0.6600660066006601
455.5,Staurosirella pinnata,32,293,111,51.5,64.32491767288694,24.36882546652031,11.306256860592754,0.9297475301866082,257,48,31,33,1,3,56.42151481888035,10.53787047200878,6.805708013172337,7.244785949506037,0.21953896816684962,0.6586169045005488
456.5,Cyclotella ocellata,32,294,111,51.5,64.40306681270536,24.31544359255203,11.281489594742606,0.9299014238773275,258,48,31,33,1,3,56.51697699890471,10.514786418400876,6.790799561883899,7.228915662650602,0.21905805038335158,0.6571741511500547
457.5,Cyclotella ocellata,32,295,111,51.5,64.48087431693989,24.262295081967213,11.256830601092895,0.9300546448087432,259,48,31,33,1,3,56.6120218579235,10.491803278688524,6.775956284153005,7.213114754098362,0.2185792349726776,0.6557377049180327
458.5,Cyclotella ocellata,32,296,111,51.5,64.55834242093785,24.209378407851688,11.232279171210468,0.9302071973827699,260,48,31,33,1,3,56.706652126499456,10.468920392584515,6.761177753544166,7.197382769901854,0.21810250817884408,0.6543075245365322
459.5,Cyclotella ocellata,32,297,111,51.5,64.6354733405876,24.156692056583243,11.207834602829161,0.9303590859630033,261,48,31,33,1,3,56.80087051142546,10.44613710554951,6.746463547334058,7.1817192600652895,0.2176278563656148,0.6528835690968444
460.5,Cyclotella ocellata,32,298,111,51.5,64.71226927252985,24.104234527687296,11.183496199782844,0.9305103148751357,262,48,31,33,1,3,56.89467969598263,10.423452768729643,6.731813246471227,7.166123778501629,0.21715526601520088,0.6514657980456027
461.5,Cavinula scutelloides,32,298,111,52.5,64.57204767063922,24.052004333694473,11.375947995666305,0.9306608884073673,262,48,31,33,1,3,56.77139761646804,10.400866738894909,6.717226435536294,7.150595882990249,0.21668472372697722,0.6500541711809318
462.5,Cavinula scutelloides,32,298,111,53.5,64.43243243243244,24,11.567567567567567,0.9308108108108109,262,48,31,33,1,3,56.648648648648646,10.378378378378377,6.702702702702703,7.135135135135136,0.21621621621621623,0.6486486486486486
463.5,Cyclotella ocellata,32,299,111,53.5,64.5091693635383,23.948220064724918,11.542610571736784,0.9309600862998921,263,48,31,33,1,3,56.74217907227616,10.355987055016183,6.68824163969795,7.119741100323624,0.2157497303128371,0.6472491909385114
464.5,Cyclotella ocellata,32,300,111,53.5,64.58557588805166,23.896663078579117,11.517761033369215,0.931108719052745,264,48,31,33,1,3,56.83530678148547,10.333692142088267,6.673842841765339,7.104413347685684,0.2152852529601722,0.6458557588805167
465.5,Cyclotella ocellata,32,301,111,53.5,64.66165413533834,23.8453276047261,11.493018259935553,0.9312567132116004,265,48,31,33,1,3,56.9280343716434,10.311493018259936,6.659505907626208,7.089151450053706,0.21482277121374865,0.644468313641246
466.5,Cyclotella minuscula,32,302,111,53.5,64.7374062165059,23.79421221864952,11.468381564844588,0.9314040728831725,265,48,31,33,1,3,56.80600214362273,10.289389067524116,6.645230439442658,7.07395498392283,0.21436227224008575,0.6430868167202572
467.5,Cyclotella ocellata,32,303,111,53.5,64.81283422459893,23.74331550802139,11.443850267379679,0.9315508021390374,266,48,31,33,1,3,56.898395721925134,10.267379679144385,6.631016042780749,7.0588235294117645,0.21390374331550802,0.6417112299465241
468.5,Cyclotella ocellata,32,304,111,53.5,64.88794023479188,23.692636072572036,11.419423692636073,0.9316969050160085,267,48,31,33,1,3,56.99039487726788,10.245464247598719,6.616862326574173,7.043756670224119,0.21344717182497333,0.6403415154749199
469.5,Cyclotella ocellata,32,305,111,53.5,64.96272630457935,23.642172523961662,11.395101171458998,0.9318423855165069,268,48,31,33,1,3,57.082002129925456,10.223642172523961,6.602768903088392,7.0287539936102235,0.21299254526091588,0.6389776357827476
470.5,Cyclotella ocellata,32,306,111,53.5,65.037194473963865,23.59192348565356,11.370882040382572,0.9319872476089267,269,48,31,33,1,3,57.17321997874601,10.201912858660998,6.588735387885228,7.0138150903294365,0.21253985122210414,0.6376195536663124
471.5,Cyclotella ocellata,32,307,111,53.5,65.11134676564157,23.54188759278897,11.346765641569458,0.9321314952279958,270,48,31,33,1,3,57.26405090137858,10.180275715800637,6.574761399787911,6.998939554612937,0.2120890774125133,0.6362672322375398
472.5,Cyclotella ocellata,32,308,111,53.5,65.18518518518519,23.49206349206349,11.322751322751323,0.9322751322751323,271,48,31,33,1,3,57.354497354497354,10.158730158730158,6.56084656084656,6.984126984126984,0.21164021164021166,0.6349206349206349
473.5,Cyclotella ocellata,32,309,111,53.5,65.25871172122491,23.442449841605068,11.298838437170012,0.9324181626187962,272,48,31,33,1,3,57.44456177402323,10.137275607180571,6.546990496304119,6.9693769799366425,0.21119324181626187,0.6335797254487857
474.5,Pseudostaurosira brevistriata,32,309,112,53.5,65.12118018967334,23.603793466807165,11.275026343519494,0.9325605900948367,272,49,31,33,1,3,57.32349841938883,10.326659641728135,6.533192834562697,6.954689146469968,0.21074815595363539,0.6322444678609063
475.5,Staurosira venter,32,309,113,53.5,64.98422712933754,23.76445846477392,11.251314405888538,0.9327024185068349,272,49,32,33,1,3,57.202944269190326,10.304942166140904,6.729758149316509,6.940063091482649,0.2103049421661409,0.6309148264984227
476.5,Sellaphora rotunda,32,309,113,54.5,64.84784889821617,23.71458551941238,11.437565582371459,0.9328436516264428,272,49,32,33,1,4,57.08289611752361,10.283315844700944,6.715634837355719,6.925498426023085,0.2098635886673662,0.8394543546694648
477.5,Cyclotella ocellata,32,310,113,54.5,64.92146596858639,23.664921465968586,11.413612565445026,0.9329842931937172,273,49,32,33,1,4,57.172774869109944,10.261780104712042,6.701570680628273,6.9109947643979055,0.20942408376963353,0.8376963350785341
478.5,Cyclotella ocellata,32,311,113,54.5,64.99477533960292,23.61546499477534,11.389759665621735,0.9331243469174504,274,49,32,33,1,4,57.26227795193313,10.240334378265413,6.687565308254964,6.896551724137931,0.20898641588296762,0.8359456635318705
479.5,Cyclotella ocellata,32,312,113,54.5,65.06777893639207,23.56621480709072,11.366006256517206,0.9332638164754953,275,49,32,33,1,4,57.35140771637121,10.218978102189782,6.673618352450469,6.882168925964546,0.20855057351407716,0.8342022940563086
480.5,Cyclotella ocellata,32,313,113,54.5,65.14047866805412,23.51716961498439,11.342351716961499,0.9334027055150884,276,49,32,33,1,4,57.44016649323621,10.197710718002082,6.659729448491156,6.867845993756504,0.20811654526534862,0.8324661810613945
481.5,Cyclotella ocellata,32,314,113,54.5,65.2128764278297,23.468328141225335,11.318795430944965,0.9335410176531672,277,49,32,33,1,4,57.52855659397716,10.176531671858775,6.645898234683282,6.853582554517133,0.20768431983385255,0.8307372793354102
482.5,Cyclotella ocellata,32,315,113,54.5,65.28497409326425,23.419689119170982,11.295336787564766,0.933678756476684,278,49,32,33,1,4,57.61658031088083,10.15544041450777,6.632124352331606,6.839378238341968,0.20725388601036268,0.8290155440414507
483.5,Cyclotella ocellata,32,316,113,54.5,65.35677352637022,23.371251292657703,11.271975180972078,0.9338159255429163,279,49,32,33,1,4,57.70423991726991,10.13443640124095,6.618407445708377,6.8252326783867625,0.2068252326783868,0.8273009307135472
484.5,Staurosirella pinnata,32,316,114,54.5,65.2218782249742,23.52941176470588,11.248710010319918,0.9339525283797729,279,49,32,34,1,4,57.585139318885446,10.113519091847266,6.604747162022703,7.017543859649122,0.20639834881320948,0.8255933952528379
485.5,Staurosirella pinnata,32,316,115,54.5,65.0875386199794,23.68692070030896,11.225540679711637,0.9340885684860968,279,49,32,35,1,4,57.46652935118435,10.092687950566425,6.591143151390319,7.209062821833162,0.20597322348094746,0.8238928939237898
486.5,Diploneis elliptica,32,316,115,55.5,64.95375128468653,23.638232271325794,11.408016443987668,0.934224049331963,279,49,32,35,1,4,57.348406988694755,10.071942446043165,6.5775950668037,7.1942446043165464,0.20554984583761562,0.8221993833504625
487,Asterionella formosa,32,316.5,115,55.5,64.98973305954824,23.613963039014372,11.39630390143737,0.9342915811088296,279,49,32,35,1,4,57.28952772073922,10.061601642710473,6.570841889117044,7.186858316221765,0.20533880903490762,0.8213552361396305
488,Pseudostaurosira brevistriata,32,316.5,116,55.5,64.85655737704919,23.770491803278688,11.37295081967213,0.9344262295081968,279,50,32,35,1,4,57.17213114754098,10.245901639344263,6.557377049180328,7.172131147540983,0.20491803278688525,0.819672131147541
489,Pseudostaurosira brevistriata,32,316.5,117,55.5,64.7239263803681,23.92638036809816,11.349693251533742,0.934560327198364,279,51,32,35,1,4,57.05521472392638,10.429447852760736,6.5439672801636,7.157464212678937,0.2044989775051125,0.81799591002045
490,Pseudostaurosira brevistriata,32,316.5,118,55.5,64.59183673469387,24.081632653061224,11.326530612244898,0.9346938775510204,279,52,32,35,1,4,56.93877551020409,10.612244897959183,6.530612244897959,7.142857142857142,0.20408163265306123,0.8163265306122449
491,Pseudostaurosira brevistriata,32,316.5,119,55.5,64.4602851323829,24.236252545824847,11.303462321792262,0.9348268839103869,279,53,32,35,1,4,56.82281059063137,10.79429735234216,6.517311608961303,7.128309572301425,0.20366598778004072,0.8146639511201629
492,Pseudostaurosira brevistriata,32,316.5,120,55.5,64.32926829268293,24.390243902439025,11.28048780487805,0.9349593495934959,279,54,32,35,1,4,56.70731707317073,10.975609756097562,6.504065040650407,7.113821138211382,0.20325203252032523,0.8130081300813009
493,Staurosira venter,32,316.5,121,55.5,64.19878296146044,24.543610547667345,11.257606490872211,0.9350912778904665,279,54,33,35,1,4,56.5922920892495,10.953346855983773,6.693711967545639,7.099391480730223,0.2028397565922921,0.8113590263691683
494,Staurosira venter,32,316.5,122,55.5,64.06882591093117,24.696356275303643,11.234817813765183,0.9352226720647774,279,54,34,35,1,4,56.477732793522264,10.931174089068826,6.882591093117409,7.08502024291498,0.20242914979757085,0.8097165991902834
495,Staurosira venter,32,316.5,123,55.5,63.93939393939394,24.848484848484848,11.212121212121213,0.9353535353535354,279,54,35,35,1,4,56.36363636363636,10.909090909090908,7.07070707070707,7.07070707070707,0.20202020202020202,0.8080808080808081
496,Staurosira venter,32,316.5,124,55.5,63.81048387096774,25,11.189516129032258,0.935483870967742,279,54,36,35,1,4,56.25,10.887096774193548,7.258064516129033,7.056451612903227,0.20161290322580644,0.8064516129032258
497,Cyclotella ocellata,32,317.5,124,55.5,63.883299798792756,24.949698189134807,11.167002012072434,0.9356136820925554,280,54,36,35,1,4,56.33802816901409,10.865191146881289,7.2434607645875255,7.042253521126761,0.2012072434607646,0.8048289738430584
498,Cyclotella minuscula,32,318.5,124,55.5,63.955823293172685,24.899598393574294,11.144578313253012,0.9357429718875502,280,54,36,35,1,4,56.22489959839358,10.843373493975903,7.228915662650602,7.028112449799197,0.2008032128514056,0.8032128514056224
499,Cyclotella minuscula,32,319.5,124,55.5,64.02805611222445,24.849699398797593,11.122244488977955,0.935871743486974,280,54,36,35,1,4,56.1122244488978,10.821643286573146,7.214428857715431,7.014028056112225,0.2004008016032064,0.8016032064128256
500,Cyclotella ocellata,32,320.5,124,55.5,64.1,24.8,11.1,0.9359999999999999,281,54,36,35,1,4,56.2,10.8,7.199999999999999,7.000000000000001,0.2,0.8
501,Cyclotella ocellata,32,321.5,124,55.5,64.17165668662675,24.75049900199601,11.077844311377245,0.936127744510978,282,54,36,35,1,4,56.287425149700596,10.778443113772456,7.18562874251497,6.986027944111776,0.19960079840319359,0.7984031936127743
502,Cyclotella ocellata,32,322.5,124,55.5,64.2430278884462,24.701195219123505,11.055776892430279,0.9362549800796813,283,54,36,35,1,4,56.37450199203188,10.756972111553784,7.171314741035857,6.97211155378486,0.199203187250996,0.796812749003984
503,Cyclotella ocellata,32,323.5,124,55.5,64.3141153081511,24.652087475149106,11.033797216699801,0.9363817097415507,284,54,36,35,1,4,56.461232604373755,10.73558648111332,7.157057654075547,6.958250497017893,0.19880715705765406,0.7952286282306162
504,Cyclotella ocellata,32,324.5,124,55.5,64.38492063492063,24.6031746031746,11.011904761904761,0.9365079365079365,285,54,36,35,1,4,56.547619047619044,10.714285714285714,7.142857142857142,6.944444444444445,0.1984126984126984,0.7936507936507936
505,Cyclotella ocellata,32,325.5,124,55.5,64.45544554455445,24.554455445544555,10.990099009900991,0.9366336633663366,286,54,36,35,1,4,56.63366336633663,10.693069306930694,7.128712871287128,6.9306930693069315,0.19801980198019803,0.7920792079207921
506,Cyclotella ocellata,32,326.5,124,55.5,64.52569169960475,24.50592885375494,10.968379446640316,0.9367588932806324,287,54,36,35,1,4,56.7193675889328,10.67193675889328,7.114624505928854,6.91699604743083,0.1976284584980237,0.7905138339920948
507,Cyclotella minuscula,32,327.5,124,55.5,64.5956607495069,24.45759368836292,10.946745562130179,0.9368836291913215,287,54,36,35,1,4,56.60749506903353,10.650887573964498,7.100591715976331,6.903353057199212,0.19723865877712032,0.7889546351084813
508,Cyclotella minuscula,32,328.5,124,55.5,64.66535433070865,24.409448818897637,10.9251968503937,0.937007874015748,287,54,36,35,1,4,56.496062992125985,10.62992125984252,7.086614173228346,6.889763779527559,0.19685039370078738,0.7874015748031495
509,Cyclotella ocellata,32,329.5,124,55.5,64.73477406679764,24.361493123772103,10.903732809430256,0.93713163064833,288,54,36,35,1,4,56.581532416502945,10.609037328094303,7.072691552062868,6.8762278978389,0.19646365422396855,0.7858546168958742
510,Cyclotella minuscula,32,330.5,124,55.5,64.80392156862746,24.313725490196077,10.882352941176471,0.9372549019607843,288,54,36,35,1,4,56.470588235294116,10.588235294117647,7.0588235294117645,6.862745098039216,0.19607843137254902,0.7843137254901961
511,Staurosira venter,32,330.5,125,55.5,64.67710371819962,24.46183953033268,10.861056751467709,0.9373776908023483,288,54,37,35,1,4,56.360078277886494,10.567514677103718,7.240704500978473,6.8493150684931505,0.19569471624266144,0.7827788649706457
512,Staurosirella pinnata,32,330.5,126,55.5,64.55078125,24.609375,10.83984375,0.9375,288,54,37,36,1,4,56.25,10.546875,7.2265625,7.03125,0.1953125,0.78125
513,Staurosirella pinnata,32,330.5,127,55.5,64.42495126705653,24.756335282651072,10.818713450292398,0.9376218323586745,288,54,37,37,1,4,56.14035087719298,10.526315789473683,7.212475633528265,7.212475633528265,0.1949317738791423,0.7797270955165692
514,Cavinula scutelloides,32,330.5,127,56.5,64.29961089494164,24.708171206225682,10.992217898832685,0.9377431906614786,288,54,37,37,1,4,56.03112840466926,10.505836575875486,7.198443579766536,7.198443579766536,0.19455252918287938,0.7782101167315175
515,Staurosirella pinnata,32,330.5,128,56.5,64.1747572815534,24.854368932038835,10.970873786407767,0.9378640776699029,288,54,37,38,1,4,55.92233009708738,10.485436893203884,7.184466019417475,7.3786407766990285,0.1941747572815534,0.7766990291262136
516,Amphora pediculus,32,330.5,128,57.5,64.05038759689923,24.8062015503876,11.14341085271318,0.937984496124031,288,54,37,38,2,4,55.81395348837209,10.465116279069768,7.170542635658915,7.3643410852713185,0.3875968992248062,0.7751937984496124
517,Amphora pediculus,32,330.5,128,58.5,63.92649903288201,24.758220502901356,11.315280464216634,0.9381044487427466,288,54,37,38,3,4,55.705996131528046,10.444874274661508,7.156673114119923,7.35009671179884,0.5802707930367506,0.7736943907156674
518,Amphora pediculus,32,330.5,128,59.5,63.803088803088805,24.71042471042471,11.486486486486488,0.9382239382239382,288,54,37,38,4,4,55.5984555984556,10.424710424710424,7.142857142857142,7.335907335907336,0.7722007722007722,0.7722007722007722
519,Encyonema caespitosum,33,330.5,128,60.5,63.68015414258189,24.66281310211946,11.657032755298651,0.9364161849710982,288,54,37,38,4,4,55.49132947976878,10.404624277456648,7.129094412331407,7.321772639691715,0.7707129094412332,0.7707129094412332
